,PERMNO,date,TICKER,COMNAM,stock_return,SHROUT,RETX,market_return
1458,13788,2015-11-05,ZTS,ZOETIS INC,-0.023416,498944,-0.023416,-0.000744
1459,15720,2015-11-05,EIX,EDISON INTERNATIONAL,-0.01036,325811,-0.01036,-0.000744
1460,57665,2015-11-05,NKE,NIKE INC,0.011507,674736,0.011507,-0.000744
1461,13788,2015-11-06,ZTS,ZOETIS INC,0.011219,498944,0.011219,-0.000296
1462,15720,2015-11-06,EIX,EDISON INTERNATIONAL,-0.018611,325811,-0.018611,-0.000296
1463,57665,2015-11-06,NKE,NIKE INC,-0.000607,674736,-0.000607,-0.000296
1464,13788,2015-11-09,ZTS,ZOETIS INC,-0.003698,498944,-0.003698,-0.009597
1465,15720,2015-11-09,EIX,EDISON INTERNATIONAL,0.003217,325811,0.003217,-0.009597
1466,57665,2015-11-09,NKE,NIKE INC,-0.009865,674736,-0.009865,-0.009597
1467,13788,2015-11-10,ZTS,ZOETIS INC,0.001747,498944,0.001747,0.001874
1468,15720,2015-11-10,EIX,EDISON INTERNATIONAL,0.013502,325811,0.013502,0.001874
1469,57665,2015-11-10,NKE,NIKE INC,-0.003679,674736,-0.003679,0.001874
1470,13788,2015-11-11,ZTS,ZOETIS INC,-0.017437,498944,-0.017437,-0.003284
1471,15720,2015-11-11,EIX,EDISON INTERNATIONAL,0.01199,325811,0.01199,-0.003284
1472,57665,2015-11-11,NKE,NIKE INC,-0.019846,674736,-0.019846,-0.003284
1473,13788,2015-11-12,ZTS,ZOETIS INC,-0.012201,498944,-0.012201,-0.013719
1474,15720,2015-11-12,EIX,EDISON INTERNATIONAL,-0.011848,325811,-0.011848,-0.013719
1475,57665,2015-11-12,NKE,NIKE INC,-0.011301,674736,-0.011301,-0.013719
1476,13788,2015-11-13,ZTS,ZOETIS INC,0.007186,498944,0.007186,-0.011285
1477,15720,2015-11-13,EIX,EDISON INTERNATIONAL,-0.005828,325811,-0.005828,-0.011285
1478,57665,2015-11-13,NKE,NIKE INC,-0.032704,674736,-0.032704,-0.011285
1479,13788,2015-11-16,ZTS,ZOETIS INC,0.010033,498944,0.010033,0.01516
1480,15720,2015-11-16,EIX,EDISON INTERNATIONAL,0.009213,325811,0.009213,0.01516
1481,57665,2015-11-16,NKE,NIKE INC,0.01313,674736,0.01313,0.01516
1482,13788,2015-11-17,ZTS,ZOETIS INC,0.010375,498944,0.010375,-0.000952
1483,15720,2015-11-17,EIX,EDISON INTERNATIONAL,-0.019917,325811,-0.019917,-0.000952
1484,57665,2015-11-17,NKE,NIKE INC,-0.007128,674736,-0.007128,-0.000952
1485,13788,2015-11-18,ZTS,ZOETIS INC,0.030806,498944,0.030806,0.016253
1486,15720,2015-11-18,EIX,EDISON INTERNATIONAL,0.004234,325811,0.004234,0.016253
1487,57665,2015-11-18,NKE,NIKE INC,0.026105,674736,0.026105,0.016253
1488,13788,2015-11-19,ZTS,ZOETIS INC,-0.005935,498944,-0.005935,-0.00108
1489,15720,2015-11-19,EIX,EDISON INTERNATIONAL,0.016863,325811,0.016863,-0.00108
1490,57665,2015-11-19,NKE,NIKE INC,0.0,674736,0.0,-0.00108
1491,13788,2015-11-20,ZTS,ZOETIS INC,0.008955,498944,0.008955,0.00393
1492,15720,2015-11-20,EIX,EDISON INTERNATIONAL,0.004643,325811,0.004643,0.00393
1493,57665,2015-11-20,NKE,NIKE INC,0.054619,674736,0.054619,0.00393
1494,13788,2015-11-23,ZTS,ZOETIS INC,-0.007608,498944,-0.007608,-0.001019
1495,15720,2015-11-23,EIX,EDISON INTERNATIONAL,-0.007923,325811,-0.007923,-0.001019
1496,57665,2015-11-23,NKE,NIKE INC,-0.001432,674736,-0.001432,-0.001019
1497,13788,2015-11-24,ZTS,ZOETIS INC,-0.000639,498944,-0.000639,0.001202
1498,15720,2015-11-24,EIX,EDISON INTERNATIONAL,-0.006656,325811,-0.006656,0.001202
1499,57665,2015-11-24,NKE,NIKE INC,0.000377,674736,0.000377,0.001202
1500,13788,2015-11-25,ZTS,ZOETIS INC,0.000852,498944,0.000852,0.000107
1501,15720,2015-11-25,EIX,EDISON INTERNATIONAL,-0.00871,325811,-0.00871,0.000107
1502,57665,2015-11-25,NKE,NIKE INC,0.012226,674736,0.012226,0.000107
1503,13788,2015-11-27,ZTS,ZOETIS INC,0.002342,498944,0.002342,0.000756
1504,15720,2015-11-27,EIX,EDISON INTERNATIONAL,0.004224,325811,0.004224,0.000756
1505,57665,2015-11-27,NKE,NIKE INC,0.001491,674736,0.001491,0.000756
1506,13788,2015-11-30,ZTS,ZOETIS INC,-0.008071,497920,-0.008071,-0.004752
1507,15720,2015-11-30,EIX,EDISON INTERNATIONAL,-0.001178,325811,-0.001178,-0.004752
1508,57665,2015-11-30,NKE,NIKE INC,-0.015261,678000,-0.015261,-0.004752
1509,13788,2015-12-01,ZTS,ZOETIS INC,0.006638,497920,0.006638,0.010733
1510,15720,2015-12-01,EIX,EDISON INTERNATIONAL,-0.001011,325811,-0.001011,0.010733
1511,57665,2015-12-01,NKE,NIKE INC,0.007787,678000,0.007787,0.010733
1512,13788,2015-12-02,ZTS,ZOETIS INC,-0.013614,497920,-0.013614,-0.010711
1513,15720,2015-12-02,EIX,EDISON INTERNATIONAL,-0.010624,325811,-0.010624,-0.010711
1514,57665,2015-12-02,NKE,NIKE INC,-0.004951,678000,-0.004951,-0.010711
1515,13788,2015-12-03,ZTS,ZOETIS INC,-0.025232,497920,-0.025232,-0.014242
1516,15720,2015-12-03,EIX,EDISON INTERNATIONAL,-0.000511,325811,-0.000511,-0.014242
1517,57665,2015-12-03,NKE,NIKE INC,-0.026611,678000,-0.026611,-0.014242
1518,13788,2015-12-04,ZTS,ZOETIS INC,0.027876,497920,0.027876,0.020367
1519,15720,2015-12-04,EIX,EDISON INTERNATIONAL,0.026774,325811,0.026774,0.020367
1520,57665,2015-12-04,NKE,NIKE INC,0.024861,678000,0.024861,0.020367
1521,13788,2015-12-07,ZTS,ZOETIS INC,-0.011838,497920,-0.011838,-0.006789
1522,15720,2015-12-07,EIX,EDISON INTERNATIONAL,-0.002823,325811,-0.002823,-0.006789
1523,57665,2015-12-07,NKE,NIKE INC,-0.003098,678000,-0.005516,-0.006789
1524,13788,2015-12-08,ZTS,ZOETIS INC,0.000653,497920,0.000653,-0.006288
1525,15720,2015-12-08,EIX,EDISON INTERNATIONAL,-0.006496,325811,-0.006496,-0.006288
1526,57665,2015-12-08,NKE,NIKE INC,0.00076,678000,0.00076,-0.006288
1527,13788,2015-12-09,ZTS,ZOETIS INC,-0.01589,497920,-0.01589,-0.00769
1528,15720,2015-12-09,EIX,EDISON INTERNATIONAL,-0.004191,325811,-0.004191,-0.00769
1529,57665,2015-12-09,NKE,NIKE INC,-0.021716,678000,-0.021716,-0.00769
1530,13788,2015-12-10,ZTS,ZOETIS INC,0.019686,497920,0.019686,0.002337
1531,15720,2015-12-10,EIX,EDISON INTERNATIONAL,-0.006397,325811,-0.006397,0.002337
1532,57665,2015-12-10,NKE,NIKE INC,-0.001552,678000,-0.001552,0.002337
1533,13788,2015-12-11,ZTS,ZOETIS INC,-0.005857,497920,-0.005857,-0.019273
1534,15720,2015-12-11,EIX,EDISON INTERNATIONAL,0.003558,325811,0.003558,-0.019273
1535,57665,2015-12-11,NKE,NIKE INC,-0.018268,678000,-0.018268,-0.019273
1536,13788,2015-12-14,ZTS,ZOETIS INC,0.016583,497920,0.016583,0.004951
1537,15720,2015-12-14,EIX,EDISON INTERNATIONAL,0.001351,325811,0.001351,0.004951
1538,57665,2015-12-14,NKE,NIKE INC,0.012432,678000,0.012432,0.004951
1539,13788,2015-12-15,ZTS,ZOETIS INC,0.008156,497920,0.008156,0.010446
1540,15720,2015-12-15,EIX,EDISON INTERNATIONAL,0.005395,325811,0.005395,0.010446
1541,57665,2015-12-15,NKE,NIKE INC,0.005866,678000,0.005866,0.010446
1542,13788,2015-12-16,ZTS,ZOETIS INC,0.002555,497920,0.002555,0.01469
1543,15720,2015-12-16,EIX,EDISON INTERNATIONAL,0.020459,325811,0.020459,0.01469
1544,57665,2015-12-16,NKE,NIKE INC,0.018039,678000,0.018039,0.01469
1545,13788,2015-12-17,ZTS,ZOETIS INC,-0.007645,497920,-0.007645,-0.014958
1546,15720,2015-12-17,EIX,EDISON INTERNATIONAL,0.000822,325811,0.000822,-0.014958
1547,57665,2015-12-17,NKE,NIKE INC,-0.005423,678000,-0.005423,-0.014958
1548,13788,2015-12-18,ZTS,ZOETIS INC,-0.002782,497920,-0.002782,-0.017558
1549,15720,2015-12-18,EIX,EDISON INTERNATIONAL,-0.020361,325811,-0.020361,-0.017558
1550,57665,2015-12-18,NKE,NIKE INC,-0.013055,678000,-0.013055,-0.017558
1551,13788,2015-12-21,ZTS,ZOETIS INC,0.01588,497920,0.01588,0.007889
1552,15720,2015-12-21,EIX,EDISON INTERNATIONAL,-0.012236,325811,-0.012236,0.007889
1553,57665,2015-12-21,NKE,NIKE INC,0.00996,678000,0.00996,0.007889
1554,13788,2015-12-22,ZTS,ZOETIS INC,0.008027,497920,0.008027,0.008941
1555,15720,2015-12-22,EIX,EDISON INTERNATIONAL,0.010182,325811,0.010182,0.008941
1556,57665,2015-12-22,NKE,NIKE INC,0.015794,678000,0.015794,0.008941
1557,13788,2015-12-23,ZTS,ZOETIS INC,0.005448,497920,0.005448,0.012446
1558,15720,2015-12-23,EIX,EDISON INTERNATIONAL,0.013943,325811,0.013943,0.012446
1559,57665,2015-12-23,NKE,NIKE INC,-0.023815,678000,-0.023815,0.012446
1560,13788,2015-12-24,ZTS,ZOETIS INC,0.003126,497920,0.003126,-0.001635
1561,15720,2015-12-24,EIX,EDISON INTERNATIONAL,0.0,325811,0.0,-0.001635
1562,57665,2015-12-24,NKE,NIKE INC,-0.018258,1356000,-0.018258,-0.001635
1563,13788,2015-12-28,ZTS,ZOETIS INC,-0.004779,497920,-0.004779,-0.002082
1564,15720,2015-12-28,EIX,EDISON INTERNATIONAL,0.00116,325811,0.00116,-0.002082
1565,57665,2015-12-28,NKE,NIKE INC,0.009972,1356000,0.009972,-0.002082
1566,13788,2015-12-29,ZTS,ZOETIS INC,0.008977,497920,0.008977,0.010906
1567,15720,2015-12-29,EIX,EDISON INTERNATIONAL,0.007612,325811,-0.000331,0.010906
1568,57665,2015-12-29,NKE,NIKE INC,0.007052,1356000,0.007052,0.010906
1569,13788,2015-12-30,ZTS,ZOETIS INC,-0.001448,497920,-0.001448,-0.007063
1570,15720,2015-12-30,EIX,EDISON INTERNATIONAL,-0.001821,325811,-0.001821,-0.007063
1571,57665,2015-12-30,NKE,NIKE INC,-0.015717,1356000,-0.015717,-0.007063
1572,13788,2015-12-31,ZTS,ZOETIS INC,-0.007045,497920,-0.007045,-0.009432
1573,15720,2015-12-31,EIX,EDISON INTERNATIONAL,-0.018076,325811,-0.018076,-0.009432
1574,57665,2015-12-31,NKE,NIKE INC,-0.011858,1356000,-0.011858,-0.009432
1575,13788,2016-01-04,ZTS,ZOETIS INC,-0.013564,497920,-0.013564,-0.01519
1576,15720,2016-01-04,EIX,EDISON INTERNATIONAL,-0.004391,325811,-0.004391,-0.01519
1577,57665,2016-01-04,NKE,NIKE INC,-0.01568,1356000,-0.01568,-0.01519
1578,13788,2016-01-05,ZTS,ZOETIS INC,0.015655,497920,0.015655,0.002134
1579,15720,2016-01-05,EIX,EDISON INTERNATIONAL,0.000339,325811,0.000339,0.002134
1580,57665,2016-01-05,NKE,NIKE INC,0.013979,1356000,0.013979,0.002134
1581,13788,2016-01-06,ZTS,ZOETIS INC,0.000208,497920,0.000208,-0.012566
1582,15720,2016-01-06,EIX,EDISON INTERNATIONAL,-0.006614,325811,-0.006614,-0.012566
1583,57665,2016-01-06,NKE,NIKE INC,-0.014267,1356000,-0.014267,-0.012566
1584,13788,2016-01-07,ZTS,ZOETIS INC,-0.030404,497920,-0.030404,-0.023433
1585,15720,2016-01-07,EIX,EDISON INTERNATIONAL,-0.004951,325811,-0.004951,-0.023433
1586,57665,2016-01-07,NKE,NIKE INC,-0.026671,1356000,-0.026671,-0.023433
1587,13788,2016-01-08,ZTS,ZOETIS INC,-0.014605,497920,-0.014605,-0.010898
1588,15720,2016-01-08,EIX,EDISON INTERNATIONAL,-0.000172,325811,-0.000172,-0.010898
1589,57665,2016-01-08,NKE,NIKE INC,-0.016374,1356000,-0.016374,-0.010898
1590,13788,2016-01-11,ZTS,ZOETIS INC,-0.028335,497920,-0.028335,0.001055
1591,15720,2016-01-11,EIX,EDISON INTERNATIONAL,0.015786,325811,0.015786,0.001055
1592,57665,2016-01-11,NKE,NIKE INC,0.011551,1356000,0.011551,0.001055
1593,13788,2016-01-12,ZTS,ZOETIS INC,0.008748,497920,0.008748,0.007732
1594,15720,2016-01-12,EIX,EDISON INTERNATIONAL,0.003378,325811,0.003378,0.007732
1595,57665,2016-01-12,NKE,NIKE INC,0.006549,1356000,0.006549,0.007732
1596,13788,2016-01-13,ZTS,ZOETIS INC,-0.038248,497920,-0.038248,-0.02505
1597,15720,2016-01-13,EIX,EDISON INTERNATIONAL,-0.000337,325811,-0.000337,-0.02505
1598,57665,2016-01-13,NKE,NIKE INC,-0.019353,1356000,-0.019353,-0.02505
1599,13788,2016-01-14,ZTS,ZOETIS INC,0.020347,497920,0.020347,0.016641
1600,15720,2016-01-14,EIX,EDISON INTERNATIONAL,0.002863,325811,0.002863,0.016641
1601,57665,2016-01-14,NKE,NIKE INC,-0.004593,1356000,-0.004593,0.016641
1602,13788,2016-01-15,ZTS,ZOETIS INC,-0.016995,497920,-0.016995,-0.021666
1603,15720,2016-01-15,EIX,EDISON INTERNATIONAL,-0.007221,325811,-0.007221,-0.021666
1604,57665,2016-01-15,NKE,NIKE INC,-0.016236,1356000,-0.016236,-0.021666
1605,13788,2016-01-19,ZTS,ZOETIS INC,-0.00219,497920,-0.00438,0.000584
1606,15720,2016-01-19,EIX,EDISON INTERNATIONAL,0.016915,325811,0.016915,0.000584
1607,57665,2016-01-19,NKE,NIKE INC,0.013204,1356000,0.013204,0.000584
1608,13788,2016-01-20,ZTS,ZOETIS INC,0.013892,497920,0.013892,-0.011584
1609,15720,2016-01-20,EIX,EDISON INTERNATIONAL,-0.018463,325811,-0.018463,-0.011584
1610,57665,2016-01-20,NKE,NIKE INC,0.012346,1356000,0.012346,-0.011584
1611,13788,2016-01-21,ZTS,ZOETIS INC,-0.016214,497920,-0.016214,0.0054
1612,15720,2016-01-21,EIX,EDISON INTERNATIONAL,-0.004914,325811,-0.004914,0.0054
1613,57665,2016-01-21,NKE,NIKE INC,0.025745,1356000,0.025745,0.0054
1614,13788,2016-01-22,ZTS,ZOETIS INC,0.007428,497920,0.007428,0.020313
1615,15720,2016-01-22,EIX,EDISON INTERNATIONAL,0.0172,325811,0.0172,0.020313
1616,57665,2016-01-22,NKE,NIKE INC,0.005284,1356000,0.005284,0.020313
1617,13788,2016-01-25,ZTS,ZOETIS INC,-0.004608,497920,-0.004608,-0.015346
1618,15720,2016-01-25,EIX,EDISON INTERNATIONAL,0.003181,325811,0.003181,-0.015346
1619,57665,2016-01-25,NKE,NIKE INC,-0.002957,1356000,-0.002957,-0.015346
1620,13788,2016-01-26,ZTS,ZOETIS INC,0.015509,497920,0.015509,0.014103
1621,15720,2016-01-26,EIX,EDISON INTERNATIONAL,0.013017,325811,0.013017,0.014103
1622,57665,2016-01-26,NKE,NIKE INC,0.006755,1356000,0.006755,0.014103
1623,13788,2016-01-27,ZTS,ZOETIS INC,-0.016412,497920,-0.016412,-0.010767
1624,15720,2016-01-27,EIX,EDISON INTERNATIONAL,-0.003295,325811,-0.003295,-0.010767
1625,57665,2016-01-27,NKE,NIKE INC,-0.025037,1356000,-0.025037,-0.010767
1626,13788,2016-01-28,ZTS,ZOETIS INC,-0.007184,497920,-0.007184,0.005788
1627,15720,2016-01-28,EIX,EDISON INTERNATIONAL,0.017521,325811,0.017521,0.005788
1628,57665,2016-01-28,NKE,NIKE INC,0.02719,1356000,0.02719,0.005788
1629,13788,2016-01-29,ZTS,ZOETIS INC,0.004902,497920,0.004902,0.024522
1630,15720,2016-01-29,EIX,EDISON INTERNATIONAL,0.003899,325811,0.003899,0.024522
1631,57665,2016-01-29,NKE,NIKE INC,0.013235,1349897,0.013235,0.024522
1632,13788,2016-02-01,ZTS,ZOETIS INC,-0.002091,497920,-0.002091,-0.000353
1633,15720,2016-02-01,EIX,EDISON INTERNATIONAL,0.006958,325811,0.006958,-0.000353
1634,57665,2016-02-01,NKE,NIKE INC,0.018545,1349897,0.018545,-0.000353
1635,13788,2016-02-02,ZTS,ZOETIS INC,-0.028864,497920,-0.028864,-0.018668
1636,15720,2016-02-02,EIX,EDISON INTERNATIONAL,0.007874,325811,0.007874,-0.018668
1637,57665,2016-02-02,NKE,NIKE INC,-0.009658,1349897,-0.009658,-0.018668
1638,13788,2016-02-03,ZTS,ZOETIS INC,-0.009827,497920,-0.009827,0.004892
1639,15720,2016-02-03,EIX,EDISON INTERNATIONAL,0.021524,325811,0.021524,0.004892
1640,57665,2016-02-03,NKE,NIKE INC,-0.000959,1349897,-0.000959,0.004892
1641,13788,2016-02-04,ZTS,ZOETIS INC,0.005568,497920,0.005568,0.001674
1642,15720,2016-02-04,EIX,EDISON INTERNATIONAL,-0.015608,325811,-0.015608,0.001674
1643,57665,2016-02-04,NKE,NIKE INC,-0.037126,1349897,-0.037126,0.001674
1644,13788,2016-02-05,ZTS,ZOETIS INC,-0.015166,497920,-0.015166,-0.018423
1645,15720,2016-02-05,EIX,EDISON INTERNATIONAL,0.003488,325811,0.003488,-0.018423
1646,57665,2016-02-05,NKE,NIKE INC,-0.049859,1349897,-0.049859,-0.018423
1647,13788,2016-02-08,ZTS,ZOETIS INC,-0.0176,497920,-0.0176,-0.014244
1648,15720,2016-02-08,EIX,EDISON INTERNATIONAL,-0.006162,325811,-0.006162,-0.014244
1649,57665,2016-02-08,NKE,NIKE INC,-0.037257,1349897,-0.037257,-0.014244
1650,13788,2016-02-09,ZTS,ZOETIS INC,-0.008211,497920,-0.008211,-0.000563
1651,15720,2016-02-09,EIX,EDISON INTERNATIONAL,0.007949,325811,0.007949,-0.000563
1652,57665,2016-02-09,NKE,NIKE INC,0.011628,1349897,0.011628,-0.000563
1653,13788,2016-02-10,ZTS,ZOETIS INC,-0.013297,497920,-0.013297,0.000266
1654,15720,2016-02-10,EIX,EDISON INTERNATIONAL,0.001735,325811,0.001735,0.000266
1655,57665,2016-02-10,NKE,NIKE INC,0.03107,1349897,0.03107,0.000266
1656,13788,2016-02-11,ZTS,ZOETIS INC,0.000763,497920,0.000763,-0.011938
1657,15720,2016-02-11,EIX,EDISON INTERNATIONAL,-0.018265,325811,-0.018265,-0.011938
1658,57665,2016-02-11,NKE,NIKE INC,-0.02456,1349897,-0.02456,-0.011938
1659,13788,2016-02-12,ZTS,ZOETIS INC,0.027185,497920,0.027185,0.019408
1660,15720,2016-02-12,EIX,EDISON INTERNATIONAL,-0.009463,325811,-0.009463,0.019408
1661,57665,2016-02-12,NKE,NIKE INC,0.0075,1349897,0.0075,0.019408
1662,13788,2016-02-16,ZTS,ZOETIS INC,0.0,497920,0.0,0.016836
1663,15720,2016-02-16,EIX,EDISON INTERNATIONAL,0.010039,325811,0.010039,0.016836
1664,57665,2016-02-16,NKE,NIKE INC,0.024282,1349897,0.024282,0.016836
1665,13788,2016-02-17,ZTS,ZOETIS INC,0.033886,497920,0.033886,0.016645
1666,15720,2016-02-17,EIX,EDISON INTERNATIONAL,0.002405,325811,0.002405,0.016645
1667,57665,2016-02-17,NKE,NIKE INC,0.006575,1349897,0.006575,0.016645
1668,13788,2016-02-18,ZTS,ZOETIS INC,0.005263,497920,0.005263,-0.004807
1669,15720,2016-02-18,EIX,EDISON INTERNATIONAL,0.018711,325811,0.018711,-0.004807
1670,57665,2016-02-18,NKE,NIKE INC,0.007392,1349897,0.007392,-0.004807
1671,13788,2016-02-19,ZTS,ZOETIS INC,-0.004522,497920,-0.004522,0.000267
1672,15720,2016-02-19,EIX,EDISON INTERNATIONAL,-0.012716,325811,-0.012716,0.000267
1673,57665,2016-02-19,NKE,NIKE INC,0.012116,1349897,0.012116,0.000267
1674,13788,2016-02-22,ZTS,ZOETIS INC,0.022472,497920,0.022472,0.014515
1675,15720,2016-02-22,EIX,EDISON INTERNATIONAL,0.021466,325811,0.021466,0.014515
1676,57665,2016-02-22,NKE,NIKE INC,0.0145,1349897,0.0145,0.014515
1677,13788,2016-02-23,ZTS,ZOETIS INC,-0.009352,497920,-0.009352,-0.012147
1678,15720,2016-02-23,EIX,EDISON INTERNATIONAL,0.011519,325811,0.011519,-0.012147
1679,57665,2016-02-23,NKE,NIKE INC,0.000665,1349897,0.000665,-0.012147
1680,13788,2016-02-24,ZTS,ZOETIS INC,0.0,497920,0.0,0.004499
1681,15720,2016-02-24,EIX,EDISON INTERNATIONAL,0.04386,325811,0.04386,0.004499
1682,57665,2016-02-24,NKE,NIKE INC,0.003156,1349897,0.003156,0.004499
1683,13788,2016-02-25,ZTS,ZOETIS INC,0.012509,497920,0.012509,0.011663
1684,15720,2016-02-25,EIX,EDISON INTERNATIONAL,0.014153,325811,0.014153,0.011663
1685,57665,2016-02-25,NKE,NIKE INC,0.032781,1349897,0.032781,0.011663
1686,13788,2016-02-26,ZTS,ZOETIS INC,-0.012587,497920,-0.012587,-0.001762
1687,15720,2016-02-26,EIX,EDISON INTERNATIONAL,-0.022242,325811,-0.022242,-0.001762
1688,57665,2016-02-26,NKE,NIKE INC,0.003527,1349897,0.003527,-0.001762
1689,13788,2016-02-29,ZTS,ZOETIS INC,-0.030689,497156,-0.030689,-0.008096
1690,15720,2016-02-29,EIX,EDISON INTERNATIONAL,0.013381,325811,0.013381,-0.008096
1691,57665,2016-02-29,NKE,NIKE INC,-0.016134,1349897,-0.016134,-0.008096
1692,13788,2016-03-01,ZTS,ZOETIS INC,0.025329,497156,0.025329,0.023751
1693,15720,2016-03-01,EIX,EDISON INTERNATIONAL,-0.018779,325811,-0.018779,0.023751
1694,57665,2016-03-01,NKE,NIKE INC,0.021594,1349897,0.021594,0.023751
1695,13788,2016-03-02,ZTS,ZOETIS INC,-0.009026,497156,-0.009026,0.004158
1696,15720,2016-03-02,EIX,EDISON INTERNATIONAL,0.001346,325811,0.001346,0.004158
1697,57665,2016-03-02,NKE,NIKE INC,-0.011125,1349897,-0.011125,0.004158
1698,13788,2016-03-03,ZTS,ZOETIS INC,-0.01534,497156,-0.01534,0.003601
1699,15720,2016-03-03,EIX,EDISON INTERNATIONAL,0.006719,325811,0.006719,0.003601
1700,57665,2016-03-03,NKE,NIKE INC,-0.009482,1349897,-0.012054,0.003601
1701,13788,2016-03-04,ZTS,ZOETIS INC,-0.006816,497156,-0.006816,0.003277
1702,15720,2016-03-04,EIX,EDISON INTERNATIONAL,0.004301,325811,0.004301,0.003277
1703,57665,2016-03-04,NKE,NIKE INC,-0.003416,1349897,-0.003416,0.003277
1704,13788,2016-03-07,ZTS,ZOETIS INC,0.009804,497156,0.009804,0.000897
1705,15720,2016-03-07,EIX,EDISON INTERNATIONAL,0.012554,325811,0.012554,0.000897
1706,57665,2016-03-07,NKE,NIKE INC,-0.032811,1349897,-0.032811,0.000897
1707,13788,2016-03-08,ZTS,ZOETIS INC,-0.023544,497156,-0.023544,-0.010939
1708,15720,2016-03-08,EIX,EDISON INTERNATIONAL,0.007876,325811,0.007876,-0.010939
1709,57665,2016-03-08,NKE,NIKE INC,0.009452,1349897,0.009452,-0.010939
1710,13788,2016-03-09,ZTS,ZOETIS INC,0.005717,497156,0.005717,0.00514
1711,15720,2016-03-09,EIX,EDISON INTERNATIONAL,0.009407,325811,0.009407,0.00514
1712,57665,2016-03-09,NKE,NIKE INC,-0.024745,1349897,-0.024745,0.00514
1713,13788,2016-03-10,ZTS,ZOETIS INC,-0.013594,497156,-0.013594,0.00021
1714,15720,2016-03-10,EIX,EDISON INTERNATIONAL,0.000143,325811,0.000143,0.00021
1715,57665,2016-03-10,NKE,NIKE INC,0.009429,1349897,0.009429,0.00021
1716,13788,2016-03-11,ZTS,ZOETIS INC,0.04911,497156,0.04911,0.016578
1717,15720,2016-03-11,EIX,EDISON INTERNATIONAL,0.009174,325811,0.009174,0.016578
1718,57665,2016-03-11,NKE,NIKE INC,0.02038,1349897,0.02038,0.016578
1719,13788,2016-03-14,ZTS,ZOETIS INC,-0.013375,497156,-0.013375,-0.001083
1720,15720,2016-03-14,EIX,EDISON INTERNATIONAL,-0.003693,325811,-0.003693,-0.001083
1721,57665,2016-03-14,NKE,NIKE INC,0.01215,1349897,0.01215,-0.001083
1722,13788,2016-03-15,ZTS,ZOETIS INC,-0.014282,497156,-0.014282,-0.001833
1723,15720,2016-03-15,EIX,EDISON INTERNATIONAL,-0.001568,325811,-0.001568,-0.001833
1724,57665,2016-03-15,NKE,NIKE INC,0.009702,1349897,0.009702,-0.001833
1725,13788,2016-03-16,ZTS,ZOETIS INC,-0.006385,497156,-0.006385,0.00577
1726,15720,2016-03-16,EIX,EDISON INTERNATIONAL,0.009282,325811,0.009282,0.00577
1727,57665,2016-03-16,NKE,NIKE INC,0.007492,1349897,0.007492,0.00577
1728,13788,2016-03-17,ZTS,ZOETIS INC,-0.01829,497156,-0.01829,0.006394
1729,15720,2016-03-17,EIX,EDISON INTERNATIONAL,0.008065,325811,0.008065,0.006394
1730,57665,2016-03-17,NKE,NIKE INC,0.021339,1349897,0.021339,0.006394
1731,13788,2016-03-18,ZTS,ZOETIS INC,0.028701,497156,0.028701,0.004326
1732,15720,2016-03-18,EIX,EDISON INTERNATIONAL,0.002526,325811,0.002526,0.004326
1733,57665,2016-03-18,NKE,NIKE INC,-0.003007,1349897,-0.003007,0.004326
1734,13788,2016-03-21,ZTS,ZOETIS INC,0.0186,497156,0.0186,0.001002
1735,15720,2016-03-21,EIX,EDISON INTERNATIONAL,-0.0007,325811,-0.0007,0.001002
1736,57665,2016-03-21,NKE,NIKE INC,0.027465,1349897,0.027465,0.001002
1737,13788,2016-03-22,ZTS,ZOETIS INC,0.02715,497156,0.02715,-0.000759
1738,15720,2016-03-22,EIX,EDISON INTERNATIONAL,-0.005884,325811,-0.005884,-0.000759
1739,57665,2016-03-22,NKE,NIKE INC,0.002781,1349897,0.002781,-0.000759
1740,13788,2016-03-23,ZTS,ZOETIS INC,-0.002573,497156,-0.002573,-0.006336
1741,15720,2016-03-23,EIX,EDISON INTERNATIONAL,0.008878,325811,0.008878,-0.006336
1742,57665,2016-03-23,NKE,NIKE INC,-0.037905,1349897,-0.037905,-0.006336
1743,13788,2016-03-24,ZTS,ZOETIS INC,-0.003752,497156,-0.003752,-0.000324
1744,15720,2016-03-24,EIX,EDISON INTERNATIONAL,-0.003492,325811,-0.003492,-0.000324
1745,57665,2016-03-24,NKE,NIKE INC,-0.012652,1349897,-0.012652,-0.000324
1746,13788,2016-03-28,ZTS,ZOETIS INC,-0.007062,497156,-0.007062,0.000579
1747,15720,2016-03-28,EIX,EDISON INTERNATIONAL,-0.00028,325811,-0.00028,0.000579
1748,57665,2016-03-28,NKE,NIKE INC,-0.005028,1349897,-0.005028,0.000579
1749,13788,2016-03-29,ZTS,ZOETIS INC,0.022285,497156,0.022285,0.008996
1750,15720,2016-03-29,EIX,EDISON INTERNATIONAL,0.017807,325811,0.011077,0.008996
1751,57665,2016-03-29,NKE,NIKE INC,0.002445,1349897,0.002445,0.008996
1752,13788,2016-03-30,ZTS,ZOETIS INC,0.020872,497156,0.020872,0.004496
1753,15720,2016-03-30,EIX,EDISON INTERNATIONAL,-0.007073,325811,-0.007073,0.004496
1754,57665,2016-03-30,NKE,NIKE INC,0.008945,1349897,0.008945,0.004496
